stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
22096,PINK PAISLEY SQUARE TISSUE BOX,2011-11,2011-12,M2_gbm_poisson,85.485656,168,306.666667,C,True,Forecast
22097,SWALLOW SQUARE TISSUE BOX,2011-11,2011-12,M2_gbm_poisson,132.779193,147,256.666667,C,True,Forecast
22098,BOUDOIR SQUARE TISSUE BOX,2011-11,2011-12,M2_gbm_poisson,145.845104,226,435.333333,B,True,Forecast
22099,CARAVAN SQUARE TISSUE BOX,2011-11,2011-12,M2_gbm_poisson,110.252973,124,245.666667,B,True,Forecast
22100,SKULLS SQUARE TISSUE BOX,2011-11,2011-12,M2_gbm_poisson,71.716059,195,117.000000,C,True,Forecast
22101,MIRROR MOSAIC VOTIVE HOLDER,2011-11,2011-12,M2_gbm_poisson,77.265107,102,287.666667,B,True,Forecast
22102,MIRROR MOSAIC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,44.485558,22,510.000000,C,True,Forecast
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,2011-11,2011-12,M2_gbm_poisson,29.212473,0,330.666667,B,True,Forecast
22104,MIRROR MOSAIC CANDLE PLATE,2011-11,2011-12,M2_gbm_poisson,41.136660,22,29.333333,C,True,Forecast
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,27.250072,4,166.333333,C,True,Forecast
22106,MIRROR MOSAIC HURRICANE LAMP,2011-11,2011-12,M2_gbm_poisson,29.769212,14,91.000000,B,True,Forecast
22107,PIZZA PLATE IN BOX,2011-11,2011-12,M2_gbm_poisson,90.563880,162,96.333333,A,True,Forecast
22108,PING! MICROWAVE PLATE,2011-11,2011-12,M2_gbm_poisson,33.352953,27,16.000000,C,True,Forecast
22109,FULL ENGLISH BREAKFAST PLATE,2011-11,2011-12,M2_gbm_poisson,113.754851,248,176.666667,A,True,Forecast
22110,BIRD HOUSE HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,135.214941,277,162.666667,A,True,Forecast
22111,SCOTTIE DOG HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,650.674338,982,837.000000,A,True,Forecast
22112,CHOCOLATE HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,831.589660,1600,1063.666667,A,True,Forecast
22113,GREY HEART HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,347.465517,681,563.000000,A,True,Forecast
22114,HOT WATER BOTTLE TEA AND SYMPATHY,2011-11,2011-12,M2_gbm_poisson,884.664479,1815,1276.333333,A,True,Forecast
22115,METAL SIGN EMPIRE TEA,2011-11,2011-12,M2_gbm_poisson,138.209316,204,233.333333,A,True,Forecast
22116,METAL SIGN HIS DINNER IS SERVED,2011-11,2011-12,M2_gbm_poisson,72.407421,93,75.000000,C,True,Forecast
22117,METAL SIGN HER DINNER IS SERVED,2011-11,2011-12,M2_gbm_poisson,28.429529,12,270.666667,B,True,Forecast
22118,JOY WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,37.555523,31,29.000000,B,True,Forecast
22119,PEACE WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,42.837224,30,31.000000,A,True,Forecast
22120,WELCOME  WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,51.618283,80,44.666667,A,True,Forecast
22121,NOEL WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,65.140224,87,57.333333,A,True,Forecast
22123,PING MICROWAVE APRON,2011-11,2011-12,M2_gbm_poisson,53.097489,54,50.666667,B,True,Forecast
22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011-11,2011-12,M2_gbm_poisson,21.762595,14,13.000000,C,True,Forecast
22125,UNION JACK HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,16.164527,12,4.000000,A,True,Forecast
22128,PARTY CONES CANDY ASSORTED,2011-11,2011-12,M2_gbm_poisson,60.730156,133,202.333333,A,True,Forecast
22129,PARTY CONES CANDY TREE DECORATION,2011-11,2011-12,M2_gbm_poisson,139.556409,295,140.666667,B,True,Forecast
22130,PARTY CONE CHRISTMAS DECORATION,2011-11,2011-12,M2_gbm_poisson,333.319937,960,526.000000,A,True,Forecast
22131,FOOD CONTAINER SET 3 LOVE HEART,2011-11,2011-12,M2_gbm_poisson,102.194418,201,197.000000,A,True,Forecast
22132,RED LOVE HEART SHAPE CUP,2011-11,2011-12,M2_gbm_poisson,70.045294,153,107.666667,B,True,Forecast
22133,PINK LOVE HEART SHAPE CUP,2011-11,2011-12,M2_gbm_poisson,56.086336,37,80.333333,B,True,Forecast
22134,MINI LADLE LOVE HEART RED,2011-11,2011-12,M2_gbm_poisson,59.084876,59,38.000000,C,True,Forecast
22135,MINI LADLE LOVE HEART PINK,2011-11,2011-12,M2_gbm_poisson,54.822125,65,53.333333,C,True,Forecast
22136,LOVE HEART SOCK HANGER,2011-11,2011-12,M2_gbm_poisson,8.900296,0,6.666667,B,True,Forecast
22137,BATHROOM SET LOVE HEART DESIGN,2011-11,2011-12,M2_gbm_poisson,2.614460,0,0.000000,B,True,Forecast
22138,BAKING SET 9 PIECE RETROSPOT,2011-11,2011-12,M2_gbm_poisson,681.601926,1145,854.666667,A,True,Forecast
22139,RETROSPOT TEA SET CERAMIC 11 PC,2011-11,2011-12,M2_gbm_poisson,503.349618,830,589.333333,A,True,Forecast
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011-11,2011-12,M2_gbm_poisson,486.010137,969,712.333333,B,True,Forecast
22142,CHRISTMAS CRAFT WHITE FAIRY,2011-11,2011-12,M2_gbm_poisson,433.819074,888,916.333333,B,True,Forecast
22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011-11,2011-12,M2_gbm_poisson,748.969587,1428,1027.000000,A,True,Forecast
22147,FELTCRAFT BUTTERFLY HEARTS,2011-11,2011-12,M2_gbm_poisson,157.576342,72,981.000000,A,True,Forecast
22148,EASTER CRAFT 4 CHICKS,2011-11,2011-12,M2_gbm_poisson,24.371813,15,10.333333,A,True,Forecast
22149,FELTCRAFT 6 FLOWER FRIENDS,2011-11,2011-12,M2_gbm_poisson,257.872272,40,788.000000,A,True,Forecast
22150,3 STRIPEY MICE FELTCRAFT,2011-11,2011-12,M2_gbm_poisson,219.199296,419,331.333333,A,True,Forecast
22151,PLACE SETTING WHITE HEART,2011-11,2011-12,M2_gbm_poisson,408.006271,687,785.000000,A,True,Forecast
22152,PLACE SETTING WHITE STAR,2011-11,2011-12,M2_gbm_poisson,249.127653,931,487.333333,B,True,Forecast
22153,ANGEL DECORATION STARS ON DRESS,2011-11,2011-12,M2_gbm_poisson,301.031341,814,595.333333,B,True,Forecast
22154,ANGEL DECORATION 3 BUTTONS,2011-11,2011-12,M2_gbm_poisson,392.227450,1083,674.666667,B,True,Forecast
22155,STAR DECORATION RUSTIC,2011-11,2011-12,M2_gbm_poisson,333.706649,846,566.666667,B,True,Forecast
22156,HEART DECORATION WITH PEARLS,2011-11,2011-12,M2_gbm_poisson,150.077137,263,198.333333,A,True,Forecast
22157,ANGEL DECORATION WITH LACE PADDED,2011-11,2011-12,M2_gbm_poisson,3.637277,0,0.000000,B,True,Forecast
22158,3 HEARTS HANGING DECORATION RUSTIC,2011-11,2011-12,M2_gbm_poisson,625.564173,1295,762.000000,A,True,Forecast
22161,HEART DECORATION RUSTIC HANGING,2011-11,2011-12,M2_gbm_poisson,325.439261,626,821.000000,B,True,Forecast
22162,HEART GARLAND RUSTIC PADDED,2011-11,2011-12,M2_gbm_poisson,35.657517,34,12.666667,A,True,Forecast
22163,HEART STRING MEMO HOLDER HANGING,2011-11,2011-12,M2_gbm_poisson,176.923535,393,253.666667,B,True,Forecast
22164,STRING OF STARS CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,36.882278,37,16.333333,C,True,Forecast
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",2011-11,2011-12,M2_gbm_poisson,32.171266,22,18.000000,A,True,Forecast
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2011-11,2011-12,M2_gbm_poisson,15.785943,11,9.000000,B,True,Forecast
22167,OVAL WALL MIRROR DIAMANTE,2011-11,2011-12,M2_gbm_poisson,26.997811,20,12.000000,A,True,Forecast
22169,FAMILY ALBUM WHITE PICTURE FRAME,2011-11,2011-12,M2_gbm_poisson,77.143924,123,152.666667,A,True,Forecast
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2011-11,2011-12,M2_gbm_poisson,76.533024,110,117.333333,A,True,Forecast
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-11,2011-12,M2_gbm_poisson,67.207462,101,46.666667,A,True,Forecast
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2011-11,2011-12,M2_gbm_poisson,175.377425,319,221.333333,A,True,Forecast
22174,PHOTO CUBE,2011-11,2011-12,M2_gbm_poisson,197.559599,417,275.333333,A,True,Forecast
22175,PINK OWL SOFT TOY,2011-11,2011-12,M2_gbm_poisson,141.396002,292,161.666667,A,True,Forecast
22176,BLUE OWL SOFT TOY,2011-11,2011-12,M2_gbm_poisson,24.859201,0,64.000000,B,True,Forecast
22178,VICTORIAN GLASS HANGING T-LIGHT,2011-11,2011-12,M2_gbm_poisson,1027.950640,1806,2125.333333,A,True,Forecast
22179,SET 10 LIGHTS NIGHT OWL,2011-11,2011-12,M2_gbm_poisson,79.463900,138,104.666667,A,True,Forecast
22180,RETROSPOT LAMP,2011-11,2011-12,M2_gbm_poisson,14.428641,1,26.000000,A,True,Forecast
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2011-11,2011-12,M2_gbm_poisson,65.664403,137,76.000000,B,True,Forecast
22182,CAKE STAND VICTORIAN FILIGREE SMALL,2011-11,2011-12,M2_gbm_poisson,30.992200,18,23.000000,B,True,Forecast
22183,CAKE STAND VICTORIAN FILIGREE MED,2011-11,2011-12,M2_gbm_poisson,3.978728,1,0.333333,A,True,Forecast
22185,SLATE TILE NATURAL HANGING,2011-11,2011-12,M2_gbm_poisson,89.123813,197,134.000000,A,True,Forecast
22186,RED STAR CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,149.634490,288,252.333333,A,True,Forecast
22187,GREEN CHRISTMAS TREE CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,264.721377,565,382.000000,A,True,Forecast
22188,BLACK HEART CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,136.732229,232,251.000000,A,True,Forecast
22189,CREAM HEART CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,282.788267,458,523.666667,A,True,Forecast
22190,LOCAL CAFE MUG,2011-11,2011-12,M2_gbm_poisson,48.397076,55,40.333333,B,True,Forecast
22191,IVORY DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,77.483183,98,114.000000,A,True,Forecast
22192,BLUE DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,73.447014,71,92.333333,A,True,Forecast
22193,RED DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,77.958225,116,201.666667,A,True,Forecast
22194,BLACK DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,2.391857,0,0.000000,B,True,Forecast
22195,LARGE HEART MEASURING SPOONS,2011-11,2011-12,M2_gbm_poisson,158.957355,294,216.000000,A,True,Forecast
22196,SMALL HEART MEASURING SPOONS,2011-11,2011-12,M2_gbm_poisson,196.388914,423,337.666667,A,True,Forecast
22197,SMALL POPCORN HOLDER,2011-11,2011-12,M2_gbm_poisson,2275.858765,12452,7517.000000,A,True,Forecast
22199,FRYING PAN RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,39.941111,35,33.000000,A,True,Forecast
22200,FRYING PAN PINK POLKADOT,2011-11,2011-12,M2_gbm_poisson,39.950289,34,37.333333,A,True,Forecast
22201,FRYING PAN BLUE POLKADOT,2011-11,2011-12,M2_gbm_poisson,19.296723,9,13.000000,B,True,Forecast
22203,MILK PAN RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,40.346842,33,24.000000,A,True,Forecast
22204,MILK PAN BLUE POLKADOT,2011-11,2011-12,M2_gbm_poisson,13.744887,4,6.333333,B,True,Forecast
22206,"MUG , DOTCOMGIFTSHOP.COM",2011-11,2011-12,M2_gbm_poisson,5.342957,1,0.333333,C,True,Forecast
22207,FRYING PAN UNION FLAG,2011-11,2011-12,M2_gbm_poisson,102.077781,188,158.666667,A,True,Forecast
22208,WOOD STAMP SET THANK YOU,2011-11,2011-12,M2_gbm_poisson,177.774579,367,209.333333,B,True,Forecast
22209,WOOD STAMP SET HAPPY BIRTHDAY,2011-11,2011-12,M2_gbm_poisson,74.143637,88,84.000000,B,True,Forecast
22210,WOOD STAMP SET BEST WISHES,2011-11,2011-12,M2_gbm_poisson,92.782240,155,183.666667,B,True,Forecast
22211,WOOD STAMP SET FLOWERS,2011-11,2011-12,M2_gbm_poisson,95.373092,202,131.333333,B,True,Forecast
22212,FOUR HOOK  WHITE LOVEBIRDS,2011-11,2011-12,M2_gbm_poisson,85.315956,130,109.000000,A,True,Forecast
22214,CANDLE PLATE LACE WHITE,2011-11,2011-12,M2_gbm_poisson,8.632509,2,2.666667,B,True,Forecast
22215,CAKE STAND WHITE TWO TIER LACE,2011-11,2011-12,M2_gbm_poisson,21.161883,11,24.000000,A,True,Forecast
22216,T-LIGHT HOLDER WHITE LACE,2011-11,2011-12,M2_gbm_poisson,30.057686,16,16.000000,B,True,Forecast
22217,T-LIGHT HOLDER HANGING LACE,2011-11,2011-12,M2_gbm_poisson,55.645158,93,45.333333,B,True,Forecast
22219,LOVEBIRD HANGING DECORATION WHITE,2011-11,2011-12,M2_gbm_poisson,274.023057,683,395.000000,A,True,Forecast
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2011-11,2011-12,M2_gbm_poisson,31.665552,27,16.000000,A,True,Forecast
22221,CAKE STAND LOVEBIRD 2 TIER PINK,2011-11,2011-12,M2_gbm_poisson,13.544348,6,6.333333,A,True,Forecast
22222,CAKE PLATE LOVEBIRD WHITE,2011-11,2011-12,M2_gbm_poisson,53.105980,41,38.333333,A,True,Forecast
22223,CAKE PLATE LOVEBIRD PINK,2011-11,2011-12,M2_gbm_poisson,15.978221,9,7.666667,B,True,Forecast
22224,WHITE LOVEBIRD LANTERN,2011-11,2011-12,M2_gbm_poisson,57.483852,77,54.666667,A,True,Forecast
22227,HANGING HEART MIRROR DECORATION,2011-11,2011-12,M2_gbm_poisson,103.792773,233,178.666667,A,True,Forecast
22228,BUNNY WOODEN PAINTED WITH BIRD,2011-11,2011-12,M2_gbm_poisson,57.246869,33,54.666667,B,True,Forecast
22229,BUNNY WOODEN PAINTED WITH FLOWER,2011-11,2011-12,M2_gbm_poisson,43.263178,8,35.333333,C,True,Forecast
22230,JIGSAW TREE WITH WATERING CAN,2011-11,2011-12,M2_gbm_poisson,99.090719,71,146.333333,C,True,Forecast
22231,JIGSAW TREE WITH BIRDHOUSE,2011-11,2011-12,M2_gbm_poisson,56.525690,59,57.333333,B,True,Forecast
22232,JIGSAW TOADSTOOLS 3 PIECE,2011-11,2011-12,M2_gbm_poisson,56.173736,58,68.000000,B,True,Forecast
22233,JIGSAW RABBIT AND BIRDHOUSE,2011-11,2011-12,M2_gbm_poisson,48.759559,19,52.000000,B,True,Forecast
22236,CAKE STAND 3 TIER MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,39.915134,46,21.666667,A,True,Forecast
22241,GARLAND WOODEN HAPPY EASTER,2011-11,2011-12,M2_gbm_poisson,23.110034,15,8.666667,A,True,Forecast
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2011-11,2011-12,M2_gbm_poisson,34.921908,27,16.333333,A,True,Forecast
22244,3 HOOK HANGER MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,10.526462,0,46.333333,A,True,Forecast
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",2011-11,2011-12,M2_gbm_poisson,3.694567,0,0.333333,A,True,Forecast
22246,"GARLAND, MAGIC GARDEN 1.8M",2011-11,2011-12,M2_gbm_poisson,53.750863,53,29.000000,B,True,Forecast
22247,BUNNY DECORATION MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,8.169621,4,1.666667,B,True,Forecast
22248,DECORATION  PINK CHICK MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,28.587808,17,11.666667,C,True,Forecast
22249,DECORATION WHITE CHICK MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,14.468449,6,2.333333,B,True,Forecast
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,14.036947,7,4.000000,B,True,Forecast
22251,BIRDHOUSE DECORATION MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,32.804491,23,9.666667,B,True,Forecast
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,57.822863,82,59.666667,C,True,Forecast
22254,FELT TOADSTOOL LARGE,2011-11,2011-12,M2_gbm_poisson,35.589794,30,16.333333,B,True,Forecast
22255,FELT TOADSTOOL  SMALL,2011-11,2011-12,M2_gbm_poisson,57.767054,100,52.666667,B,True,Forecast
22256,FELT FARM ANIMAL CHICKEN,2011-11,2011-12,M2_gbm_poisson,4.489924,0,0.333333,B,True,Forecast
22257,FELT FARM ANIMAL SHEEP,2011-11,2011-12,M2_gbm_poisson,4.909044,0,2.000000,C,True,Forecast
22258,FELT FARM ANIMAL RABBIT,2011-11,2011-12,M2_gbm_poisson,18.986101,13,4.333333,B,True,Forecast
22260,FELT EGG COSY BLUE RABBIT,2011-11,2011-12,M2_gbm_poisson,40.383987,35,17.333333,B,True,Forecast
22261,FELT EGG COSY WHITE RABBIT,2011-11,2011-12,M2_gbm_poisson,32.381903,26,13.000000,B,True,Forecast
22262,FELT EGG COSY CHICKEN,2011-11,2011-12,M2_gbm_poisson,54.483077,45,42.333333,B,True,Forecast
22263,FELT EGG COSY LADYBIRD,2011-11,2011-12,M2_gbm_poisson,22.953471,16,7.333333,C,True,Forecast
22264,FELT FARM ANIMAL WHITE BUNNY,2011-11,2011-12,M2_gbm_poisson,4.038763,0,0.333333,B,True,Forecast
22265,EASTER DECORATION NATURAL CHICK,2011-11,2011-12,M2_gbm_poisson,19.061427,14,8.000000,B,True,Forecast
22266,EASTER DECORATION HANGING BUNNY,2011-11,2011-12,M2_gbm_poisson,94.083834,137,339.333333,C,True,Forecast
22267,EASTER DECORATION EGG BUNNY,2011-11,2011-12,M2_gbm_poisson,61.025782,70,90.666667,B,True,Forecast
22268,EASTER DECORATION SITTING BUNNY,2011-11,2011-12,M2_gbm_poisson,145.169683,98,127.000000,B,True,Forecast
22269,EGG CUP NATURAL CHICKEN,2011-11,2011-12,M2_gbm_poisson,69.057989,94,154.666667,B,True,Forecast
22270,HAPPY EASTER HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,14.898723,6,9.666667,B,True,Forecast
22271,FELTCRAFT DOLL ROSIE,2011-11,2011-12,M2_gbm_poisson,149.499951,269,222.333333,A,True,Forecast
22273,FELTCRAFT DOLL MOLLY,2011-11,2011-12,M2_gbm_poisson,322.158614,302,979.666667,A,True,Forecast
22274,FELTCRAFT DOLL EMILY,2011-11,2011-12,M2_gbm_poisson,112.509574,252,188.000000,A,True,Forecast
22276,WASH BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,15.558136,3,11.666667,A,True,Forecast
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,48.608309,25,59.333333,B,True,Forecast
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,61.346776,71,49.666667,A,True,Forecast
22279,POCKET BAG BLUE PAISLEY RED SPOT,2011-11,2011-12,M2_gbm_poisson,71.109933,146,57.666667,B,True,Forecast
22280,POCKET BAG PINK PAISELY BROWN SPOT,2011-11,2011-12,M2_gbm_poisson,45.363051,47,22.333333,B,True,Forecast
22281,EASTER TREE YELLOW BIRDS,2011-11,2011-12,M2_gbm_poisson,4.397964,2,0.666667,A,True,Forecast
22282,12 EGG HOUSE PAINTED WOOD,2011-11,2011-12,M2_gbm_poisson,31.368954,22,17.000000,A,True,Forecast
22283,6 EGG HOUSE PAINTED WOOD,2011-11,2011-12,M2_gbm_poisson,32.765114,22,20.666667,A,True,Forecast
22284,HEN HOUSE DECORATION,2011-11,2011-12,M2_gbm_poisson,51.151150,43,53.666667,A,True,Forecast
22285,"DECORATION HEN ON NEST, HANGING",2011-11,2011-12,M2_gbm_poisson,33.180628,21,35.666667,A,True,Forecast
22286,"DECORATION , WOBBLY RABBIT , METAL",2011-11,2011-12,M2_gbm_poisson,70.021404,61,94.000000,B,True,Forecast
22287,"DECORATION , WOBBLY CHICKEN, METAL",2011-11,2011-12,M2_gbm_poisson,61.185755,66,75.333333,B,True,Forecast
22288,HANGING METAL RABBIT DECORATION,2011-11,2011-12,M2_gbm_poisson,8.169621,3,1.333333,B,True,Forecast
22289,"DECORATION , HANGING METAL CHICKEN",2011-11,2011-12,M2_gbm_poisson,6.135229,1,0.333333,C,True,Forecast
22291,"SPRING DEC , HANGING CHICK CREAM",2011-11,2011-12,M2_gbm_poisson,18.513302,2,18.666667,A,True,Forecast
22292,HANGING CHICK  YELLOW DECORATION,2011-11,2011-12,M2_gbm_poisson,21.191167,9,13.333333,A,True,Forecast
22293,HANGING CHICK GREEN DECORATION,2011-11,2011-12,M2_gbm_poisson,25.260164,8,16.666667,B,True,Forecast
22294,HEART FILIGREE DOVE  SMALL,2011-11,2011-12,M2_gbm_poisson,255.065142,428,577.333333,A,True,Forecast
22295,HEART FILIGREE DOVE LARGE,2011-11,2011-12,M2_gbm_poisson,139.222651,337,261.666667,A,True,Forecast
22296,HEART IVORY TRELLIS LARGE,2011-11,2011-12,M2_gbm_poisson,130.255589,202,188.333333,A,True,Forecast
22297,HEART IVORY TRELLIS SMALL,2011-11,2011-12,M2_gbm_poisson,191.561253,314,299.666667,A,True,Forecast
22299,PIG KEYRING WITH LIGHT & SOUND,2011-11,2011-12,M2_gbm_poisson,107.678593,260,135.666667,A,True,Forecast
22300,COFFEE MUG DOG + BALL DESIGN,2011-11,2011-12,M2_gbm_poisson,199.453087,524,228.666667,A,True,Forecast
22301,COFFEE MUG CAT + BIRD DESIGN,2011-11,2011-12,M2_gbm_poisson,198.315254,527,271.000000,A,True,Forecast
22302,COFFEE MUG PEARS  DESIGN,2011-11,2011-12,M2_gbm_poisson,192.390336,588,291.333333,A,True,Forecast
22303,COFFEE MUG APPLES DESIGN,2011-11,2011-12,M2_gbm_poisson,233.600927,629,311.333333,A,True,Forecast
22304,COFFEE MUG BLUE PAISLEY DESIGN,2011-11,2011-12,M2_gbm_poisson,174.711607,466,162.333333,A,True,Forecast
22305,COFFEE MUG PINK PAISLEY DESIGN,2011-11,2011-12,M2_gbm_poisson,32.845648,23,14.666667,A,True,Forecast
22306,SILVER MUG BONE CHINA TREE OF LIFE,2011-11,2011-12,M2_gbm_poisson,187.449434,406,327.666667,B,True,Forecast
22307,GOLD MUG BONE CHINA TREE OF LIFE,2011-11,2011-12,M2_gbm_poisson,138.766482,302,213.333333,B,True,Forecast
22308,TEA COSY BLUE STRIPE,2011-11,2011-12,M2_gbm_poisson,43.353303,42,25.333333,B,True,Forecast
22309,TEA COSY RED  STRIPE,2011-11,2011-12,M2_gbm_poisson,55.796350,47,71.000000,B,True,Forecast
22310,IVORY KNITTED MUG COSY,2011-11,2011-12,M2_gbm_poisson,89.191961,234,112.333333,B,True,Forecast
22311,OFFICE MUG WARMER BLACK+SILVER,2011-11,2011-12,M2_gbm_poisson,151.885241,410,212.000000,A,True,Forecast
22312,OFFICE MUG WARMER POLKADOT,2011-11,2011-12,M2_gbm_poisson,83.507466,161,75.000000,A,True,Forecast
22313,OFFICE MUG WARMER PINK,2011-11,2011-12,M2_gbm_poisson,59.614820,42,110.333333,B,True,Forecast
22314,OFFICE MUG WARMER CHOC+BLUE,2011-11,2011-12,M2_gbm_poisson,51.272673,42,43.000000,B,True,Forecast
22315,200 RED + WHITE BENDY STRAWS,2011-11,2011-12,M2_gbm_poisson,59.057736,70,79.000000,B,True,Forecast
22316,200 BENDY SKULL STRAWS,2011-11,2011-12,M2_gbm_poisson,32.112285,28,10.666667,B,True,Forecast
22317,FIVE CATS HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,19.707901,11,14.000000,B,True,Forecast
22318,FIVE HEART HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,26.469261,11,22.666667,A,True,Forecast
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,2011-11,2011-12,M2_gbm_poisson,56.898823,60,72.333333,B,True,Forecast
22320,BIRDS MOBILE VINTAGE DESIGN,2011-11,2011-12,M2_gbm_poisson,43.084466,23,24.666667,B,True,Forecast
22321,BIRD DECORATION RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,56.351061,81,68.333333,B,True,Forecast
22322,BIRD DECORATION GREEN POLKADOT,2011-11,2011-12,M2_gbm_poisson,22.882493,6,11.333333,B,True,Forecast
22324,BLUE POLKADOT KIDS BAG,2011-11,2011-12,M2_gbm_poisson,27.053661,12,42.666667,B,True,Forecast
22325,MOBILE VINTAGE HEARTS,2011-11,2011-12,M2_gbm_poisson,37.604392,31,18.333333,B,True,Forecast
22326,ROUND SNACK BOXES SET OF4 WOODLAND,2011-11,2011-12,M2_gbm_poisson,478.744147,952,818.000000,A,True,Forecast
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2011-11,2011-12,M2_gbm_poisson,94.431115,155,137.666667,A,True,Forecast
22328,ROUND SNACK BOXES SET OF 4 FRUITS,2011-11,2011-12,M2_gbm_poisson,299.635989,546,458.666667,A,True,Forecast
22329,ROUND CONTAINER SET OF 5 RETROSPOT,2011-11,2011-12,M2_gbm_poisson,69.743692,89,108.333333,A,True,Forecast
22331,WOODLAND PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,97.690598,146,189.333333,A,True,Forecast
22332,SKULLS PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,67.657955,90,90.000000,A,True,Forecast
22333,RETROSPOT PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,226.658093,400,387.000000,A,True,Forecast
22334,DINOSAUR PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,53.992293,57,46.000000,B,True,Forecast
22335,HEART DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,127.153320,152,157.333333,A,True,Forecast
22336,DOVE DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,39.505167,0,610.666667,B,True,Forecast
22337,ANGEL DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,133.579005,255,171.666667,B,True,Forecast
22338,STAR DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,930.809597,2000,1322.666667,B,True,Forecast
22339,CHRISTMAS TREE PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,199.075179,546,706.000000,C,True,Forecast
22340,NOEL GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,304.699565,722,408.333333,C,True,Forecast
22341,LOVE GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,25.029381,11,26.000000,A,True,Forecast
22342,HOME GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,61.836718,62,106.333333,B,True,Forecast
22343,PARTY PIZZA DISH RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,54.387965,56,58.666667,B,True,Forecast
